x_target,y_target,z_target,roll_target,pitch_target,yaw_target,vx_target,vy_target,vz_target,x_drone,y_drone,z_drone,roll_drone,pitch_drone,yaw_drone,vx_drone,vy_drone,vz_drone,vr_drone,vp_drone
0.0,0.0,1.0,0.0,0.0,0.0,0.8377580409572781,0.0,0.8377580409572781,-0.0008439254015684128,0.0023942149709910154,1.154618740081787,0.0,-0.0,0.0027675420858447827,-0.004137840587645769,0.0,0.007876157760620117,0.0,0.0
0.0,0.0,1.0,0.0,0.0,0.0,0.8377580409572781,0.0,0.8377580409572781,0.0006620499771088362,0.0026217009872198105,1.1577287912368774,-0.0027675500245467164,0.002767539425813793,-3.829656791667673e-06,0.01505975378677249,-0.027713717426364505,0.03110051155090332,-0.027675500245467163,0.02767539425813793
0.08362277061412277,0.0,1.0831646763271037,0.0,0.0,0.0,0.8331687147528438,0.0,0.8194510177578149,0.019133204594254494,0.003813244169577956,1.180129885673523,-0.005844103549710144,0.174568067726029,-0.003289527433110389,0.18471154617145658,-0.03285697776318721,0.22401094436645508,-0.03076553525163428,1.7180052830021522
0.16632935265420745,0.0,1.16269465723032,0.0,0.0,0.0,0.8194510177578149,0.0,0.7653300529200854,0.061939459294080734,0.0018110722303390503,1.2317438125610352,-0.002827974771943684,0.23857369279188323,-0.0003389496187555903,0.4280625469982624,0.029505778143547986,0.5161392688751221,0.030161287777664605,0.6400562506585422
0.2472135954999579,0.0,1.2351141009169893,0.0,0.0,0.0,0.7967552439310815,0.0,0.6777604923087013,0.13461185991764069,0.0006893203244544566,1.3008253574371338,0.003201107088794723,0.2553021374504768,0.003201107088794723,0.7267240062355995,0.03540056707550313,0.6908154487609863,0.06029081860738406,0.16728444658593578
0.3253893144606401,0.0,1.2972579301909577,0.0,0.0,0.0,0.7653300529200854,0.0,0.5605695459277527,0.2303396612405777,6.154609764053021e-06,1.3771822452545166,-0.0053196256291688825,0.23300687427822075,0.002163865123774276,0.9572780132293701,-0.010372419650204467,0.7635688781738281,-0.08520732717963606,-0.22295263172256052
0.39999999999999997,0.0,1.3464101615137753,0.0,0.0,0.0,0.7255197456936872,0.0,0.4188790204786392,0.33745017647743225,-0.0038785224314779043,1.4551175832748413,-0.005375031907479882,0.14681853132343475,0.0023797375680480013,1.0711051523685455,0.002158724442737252,0.7793533802032471,-0.0005540627831099928,-0.86188342954786
0.47022820183397845,0.0,1.3804226065180614,0.0,0.0,0.0,0.6777604923087013,0.0,0.2588814718300624,0.4469882547855377,-0.005935620982199907,1.5279550552368164,-0.005498364169024691,0.027683826118146803,0.0026917048270325553,1.0953807830810547,0.003119672589845541,0.728374719619751,-0.0012333226154480955,-1.1913470520528795
0.5353044850870865,0.0,1.3978087581473093,0.0,0.0,0.0,0.6225755531394802,0.0,0.08756956061138435,0.5491081476211548,-0.006389092653989792,1.590923547744751,-0.019642751342878663,-0.0802223683028725,0.006328154047015796,1.0211989283561707,0.036364492199832406,0.6296849250793457,-0.1414438717385397,-1.079061944210193
0.5945158603819153,0.0,1.3978087581473093,0.0,0.0,0.0,0.5605695459277527,0.0,-0.08756956061138406,0.6339808106422424,-0.005259878467768431,1.6347167491912842,-0.017935787211904197,-0.19392857048558776,0.012867559384474366,0.8487266302108765,0.0653940533745857,0.43793201446533203,0.017069641309744657,-1.1370620218271528
0.647213595499958,0.0,1.3804226065180614,0.0,0.0,0.0,0.4924218214641218,0.0,-0.2588814718300621,0.6992486119270325,-0.0024690350983291864,1.6500846147537231,-0.01627101863492848,-0.2803260654771886,0.01627101863492848,0.6526780128479004,0.034034592504541133,0.15367865562438965,0.016647685769757177,-0.8639749499160082
0.6928203230275509,0.0,1.3464101615137756,0.0,0.0,0.0,0.4188790204786392,0.0,-0.4188790204786389,0.7459107637405396,-0.0010995808988809586,1.6314963102340698,-0.002034163131971948,-0.28322787859947024,0.014267757115665582,0.4666215181350708,-0.020032615192628975,-0.1858830451965332,0.14236855502956533,-0.0290181312228166
0.7308363661140808,0.0,1.2972579301909577,0.0,0.0,0.0,0.34074689328872204,0.0,-0.5605695459277527,0.7775752544403076,0.0014171042712405324,1.5812857151031494,0.013139268353449687,-0.23026522355735435,0.006838659463976552,0.31664490699768066,-0.0742909765168903,-0.5021059513092041,0.15173431485421635,0.5296265504211589
0.7608452130361228,0.0,1.2351141009169895,0.0,0.0,0.0,0.2588814718300624,0.0,-0.677760492308701,0.7974699139595032,0.0033287033438682556,1.5019835233688354,0.008375594442952859,-0.15236076399573534,-0.0006392968804499482,0.19894659519195557,-0.07477956344426501,-0.7930219173431396,-0.04763673910496828,0.7790445956161901
0.7825180805870445,0.0,1.16269465723032,0.0,0.0,0.0,0.17417969079160148,0.0,-0.7653300529200853,0.8108331561088562,0.003931386861950159,1.405456304550171,0.014001674268776479,-0.08856884529024363,-0.0033907975790226654,0.13363242149353027,-0.02751500698572717,-0.9652721881866455,0.056260798258236204,0.6379191870549171
0.7956175162946186,0.0,1.083164676327104,0.0,0.0,0.0,0.08756956061138435,0.0,-0.8194510177578148,0.8213965892791748,0.003759068436920643,1.3021944761276245,0.013899248864740131,-0.038727873689419816,-0.003037309965628139,0.10563433170318604,0.0035348761339452656,-1.0326182842254639,-0.0010242540403634752,0.49840971600823814
0.8,0.0,1.0,0.0,0.0,0.0,5.129788516591439e-17,0.0,-0.8377580409572781,0.8293367624282837,0.001729645417071879,1.1998848915100098,0.008330619749504527,-0.019361415862239273,-0.0028483451179639615,0.07940173149108887,0.0018896484766417736,-1.0230958461761475,-0.05568629115235604,0.19366457827180544
0.7956175162946187,0.0,0.9168353236728963,0.0,0.0,0.0,-0.08756956061138406,0.0,-0.8194510177578149,0.8345903158187866,-0.0006739848176948726,1.1032500267028809,0.005579153634803217,-0.03043632011622464,-0.002852784590000147,0.0525355339050293,-4.439472036185492e-05,-0.9663486480712891,-0.027514661147013102,-0.11074904253985368
0.7825180805870446,0.0,0.83730534276968,0.0,0.0,0.0,-0.1741796907916012,0.0,-0.7653300529200856,0.8351141214370728,-0.003467604285106063,1.0128146409988403,-0.005380975992542737,-0.05814144781200108,-0.005380975992542737,0.005238056182861328,-0.0252819140254259,-0.9043538570404053,-0.10960129627345953,-0.27705127695776444
0.760845213036123,0.0,0.7648858990830107,0.0,0.0,0.0,-0.2588814718300621,0.0,-0.6777604923087014,0.8289114832878113,-0.007008308544754982,0.9257208108901978,-0.002772929003150888,-0.07197153192294624,9.982913380122877e-05,-0.062026381492614746,0.054808051263439655,-0.8709383010864258,0.02608046989391849,-0.13830084110945157
0.7308363661140809,0.0,0.7027420698090425,0.0,0.0,0.0,-0.34074689328872176,0.0,-0.5605695459277532,0.8145900368690491,-0.010564344935119152,0.8429111838340759,-0.006248419151595756,-0.09963146630560772,0.014166600897966135,-0.14321446418762207,0.14066771764164906,-0.8280962705612183,-0.03475490148444868,-0.27659934382661483
0.692820323027551,0.0,0.6535898384862247,0.0,0.0,0.0,-0.4188790204786389,0.0,-0.41887902047863945,0.7910151481628418,-0.014410270377993584,0.7597527503967285,-0.0017560258828218914,-0.1052004934468141,0.033350488123129456,-0.23574888706207275,0.1918388722516332,-0.8315843343734741,0.044923932687738644,-0.05569027141206384
0.647213595499958,0.0,0.6195773934819386,0.0,0.0,0.0,-0.49242182146412167,0.0,-0.2588814718300623,0.7592545747756958,-0.01905890926718712,0.6816332340240479,-0.008025313966105977,-0.11060717787923283,0.04479673632662969,-0.31760573387145996,0.11446248203500237,-0.7811951637268066,-0.06269288083284086,-0.05406684432418721
0.5945158603819154,0.0,0.6021912418526907,0.0,0.0,0.0,-0.5605695459277527,0.0,-0.08756956061138409,0.7163308262825012,-0.019153937697410583,0.6204031705856323,-0.02155728531138505,-0.10758356375956644,0.03996715480453338,-0.4292374849319458,-0.0482958152209631,-0.6123006343841553,-0.1353197134527907,0.03023614119666382
0.5353044850870867,0.0,0.6021912418526907,0.0,0.0,0.0,-0.62257555313948,0.0,0.08756956061138377,0.6620592474937439,-0.017556432634592056,0.5844508409500122,-0.02429854868386998,-0.11310376986870936,0.037415906043708536,-0.5427157878875732,-0.025512487608248466,-0.35952329635620117,-0.027412633724849325,-0.055202061091429167
0.4702282018339789,0.0,0.6195773934819384,0.0,0.0,0.0,-0.677760492308701,0.0,0.2588814718300613,0.5967320799827576,-0.014207489788532257,0.5778746604919434,-0.01550339858984598,-0.1049884906654593,0.03130164399884921,-0.6532716751098633,-0.06114262044859327,-0.06576180458068848,0.08795150094024001,0.08115279203250059
0.4000000000000003,0.0,0.6535898384862244,0.0,0.0,0.0,-0.7255197456936869,0.0,0.4188790204786385,0.5214297771453857,-0.009562499821186066,0.5998862981796265,-0.011840653889301505,-0.08849358026633353,0.017146255714429993,-0.7530230283737183,-0.14155388284419215,0.22011637687683105,0.036627447005444735,0.16494910399125776
0.32538931446064034,0.0,0.7027420698090421,0.0,0.0,0.0,-0.7653300529200853,0.0,0.5605695459277523,0.4395565390586853,-0.003680699272081256,0.646679162979126,-0.0003110694484832634,-0.07474036054603059,0.008320078619976034,-0.8187323808670044,-0.0882617709445396,0.4679286479949951,0.11529584440818241,0.1375321972030294
0.24721359549995803,0.0,0.7648858990830106,0.0,0.0,0.0,-0.7967552439310814,0.0,0.6777604923087012,0.3541196584701538,0.0018839527620002627,0.7115662097930908,0.008312200110954177,-0.055357415813372654,-0.00023013105424747656,-0.8543688058853149,-0.0855020967422351,0.6488704681396484,0.08623269559437441,0.19382944732657933
0.16632935265420778,0.0,0.8373053427696796,0.0,0.0,0.0,-0.8194510177578148,0.0,0.7653300529200852,0.26502522826194763,0.005733817350119352,0.791020393371582,0.01379471121104265,-0.03599823805093466,0.002519732789346827,-0.8909443020820618,0.027498638435943034,0.7945418357849121,0.05482511100088473,0.19359177762437993
0.08362277061412299,0.0,0.9168353236728961,0.0,0.0,0.0,-0.8331687147528438,0.0,0.8194510177578148,0.1738211065530777,0.007861250080168247,0.8803714513778687,0.01644239693408107,-0.03053456628391562,0.010820829834946434,-0.9120412170886993,0.08301097045599608,0.8935105800628662,0.02647685723038421,0.05463671767019042
9.797174393178826e-17,0.0,0.9999999999999999,0.0,0.0,0.0,-0.8377580409572781,0.0,0.8377580409572781,0.08239535242319107,0.007192789576947689,0.9761533737182617,0.019192152782113704,-0.02229986487738944,0.016393228267564605,-0.9142575412988663,0.05572398432618171,0.9578192234039307,0.027497558480326333,0.08234701406526178
-0.08362277061412245,0.0,1.0831646763271034,0.0,0.0,0.0,-0.8331687147528438,0.0,0.819451017757815,-0.010044489987194538,0.004487860947847366,1.0769301652908325,0.019250261864013313,-0.01128349678844318,0.022033550059839497,-0.9243984241038561,0.05640321792274892,1.007767915725708,0.0005810908189960926,0.11016368088946263
-0.16632935265420726,0.0,1.1626946572303198,0.0,0.0,0.0,-0.8194510177578149,0.0,0.7653300529200856,-0.10177740454673767,0.0016389767406508327,1.180312991142273,0.005504129640948116,-0.0028286365363851666,0.022133104160000885,-0.9173291455954313,0.0009955410016138783,1.0338282585144043,-0.13746132223065197,0.08454860252058014
-0.24721359549995753,0.0,1.2351141009169888,0.0,0.0,0.0,-0.7967552439310817,0.0,0.6777604923087018,-0.19325080513954163,-0.0001573291519889608,1.2816590070724487,-0.008275475051520279,0.002847811261571606,0.019361494383138327,-0.9147340059280396,-0.027716097768625582,1.0134601593017578,-0.13779604692468395,0.056764477979567726
-0.3253893144606399,0.0,1.2972579301909575,0.0,0.0,0.0,-0.7653300529200856,0.0,0.5605695459277533,-0.2830140292644501,-0.001619027811102569,1.3771331310272217,-0.013762005363938708,0.013913873520926061,0.010975006790522704,-0.8976322412490845,-0.08386487592615623,0.9547412395477295,-0.05486530312418429,0.11066062259354456
-0.3999999999999998,0.0,1.3464101615137753,0.0,0.0,0.0,-0.7255197456936873,0.0,0.4188790204786395,-0.37114763259887695,-0.0011921222321689129,1.4599159955978394,-0.013758292076195482,0.030481598026795433,0.005326156593050129,-0.8813360333442688,-0.05648850197472574,0.8278286457061768,3.7132877432257544e-05,0.16567724505869375
-0.47022820183397845,0.0,1.3804226065180614,0.0,0.0,0.0,-0.6777604923087014,0.0,0.25888147183006244,-0.4551623463630676,0.004377841949462891,1.5249590873718262,-0.013849314775571915,0.04705141136341523,-0.00032588023087222755,-0.8401471376419067,-0.056520368239223566,0.6504309177398682,-0.0009102269937643313,0.16569813336619799
-0.5353044850870864,0.0,1.3978087581473093,0.0,0.0,0.0,-0.6225755531394804,0.0,0.08756956061138492,-0.5327344536781311,0.004233981017023325,1.5724834203720093,-0.0055475894513436815,0.0775102597263497,-0.0002151058044091019,-0.7757210731506348,0.0011077442646312565,0.47524333000183105,0.08301725324228235,0.3045884836293447
-0.594515860381915,0.0,1.3978087581473093,0.0,0.0,0.0,-0.5605695459277532,0.0,-0.08756956061138294,-0.6037529706954956,0.0045291162095963955,1.6023907661437988,0.025131148095935724,0.09685956934709389,0.00398912155231515,-0.710185170173645,0.04204227356724252,0.2990734577178955,0.30678737547279405,0.19349309620744187
-0.6472135954999579,0.0,1.3804226065180614,0.0,0.0,0.0,-0.49242182146412183,0.0,-0.25888147183006194,-0.6670352816581726,0.004751714877784252,1.6077430248260498,0.006036021169738315,0.11350559213469169,0.008659004196582545,-0.63282310962677,0.04669882644267395,0.053522586822509766,-0.1909512692619741,0.16646022787597803
-0.6928203230275507,0.0,1.3464101615137758,0.0,0.0,0.0,-0.41887902047863945,0.0,-0.4188790204786384,-0.7216055393218994,0.004399823024868965,1.5911568403244019,0.008872248514095264,0.12458307260510866,0.008872248514095264,-0.5457025766372681,0.0021324431751271883,-0.1658618450164795,0.028362273443569487,0.1107748047041697
-0.7308363661140804,0.0,1.2972579301909581,0.0,0.0,0.0,-0.3407468932887226,0.0,-0.5605695459277518,-0.7653525471687317,0.003721073269844055,1.553847312927246,0.00908171247173148,0.13011680246541685,0.011685485215531295,-0.43747007846832275,0.02813236701436031,-0.3730952739715576,0.0020946395763621686,0.05533729860308187
-0.7608452130361228,0.0,1.2351141009169893,0.0,0.0,0.0,-0.2588814718300623,0.0,-0.6777604923087011,-0.803483247756958,0.002881392138078809,1.4969780445098877,0.003511313206859051,0.13014871380028356,0.011322539408293562,-0.3813070058822632,-0.003629458072377332,-0.568692684173584,-0.0557039926487243,0.0003191133486671327
-0.7825180805870445,0.0,1.1626946572303205,0.0,0.0,0.0,-0.17417969079160175,0.0,-0.7653300529200852,-0.8366711139678955,0.0006536170840263367,1.4215351343154907,0.00031606532377247674,0.11352970313077342,0.005561979825353481,-0.331878662109375,-0.05760559582940081,-0.7544291019439697,-0.031952478830865744,-0.16619010669510145
-0.7956175162946187,0.0,1.0831646763271037,0.0,0.0,0.0,-0.08756956061138409,0.0,-0.8194510177578149,-0.8543718457221985,0.00016604636039119214,1.3260964155197144,-0.0026100765739379378,0.12462359843192097,0.0026100765739379378,-0.17700731754302979,-0.02951903251415543,-0.9543871879577637,-0.029261418977104145,0.11093895301147558
-0.8,0.0,1.0000000000000002,0.0,0.0,0.0,-1.5389365549774318e-16,0.0,-0.8377580409572781,-0.8644225001335144,3.133082645945251e-05,1.2241548299789429,-0.01115044710725453,0.138485547545216,-0.0007733321726048699,-0.10050654411315918,-0.03383408746542808,-1.0194158554077148,-0.08540370533316592,0.13861949113295025
-0.7956175162946187,0.0,0.9168353236728967,0.0,0.0,0.0,0.08756956061138377,0.0,-0.819451017757815,-0.8654151558876038,-0.0002944862353615463,1.1178710460662842,-0.008506912331006722,0.11628957495620722,-0.003267445655391932,-0.009926557540893555,-0.024941134827870623,-1.062837839126587,0.026435347762478086,-0.2219597258900878
-0.7825180805870446,0.0,0.8373053427696805,0.0,0.0,0.0,0.17417969079160073,0.0,-0.7653300529200859,-0.8574033379554749,-6.482724711531773e-05,1.0126874446868896,-0.008495144435155047,0.11074562779139623,-0.003242699557979069,0.08011817932128906,0.000247460974128629,-1.0518360137939453,0.00011767895851675161,-0.05543947164810992
-0.7608452130361232,0.0,0.7648858990830114,0.0,0.0,0.0,0.2588814718300613,0.0,-0.6777604923087023,-0.8404593467712402,-7.711404759902507e-05,0.9133249521255493,-0.0057044964837929864,0.10520688525427924,-0.003071740879191545,0.1694399118423462,0.0017095867878752415,-0.9936249256134033,0.027906479513620606,-0.05538742537116989
-0.7308363661140809,0.0,0.7027420698090425,0.0,0.0,0.0,0.34074689328872165,0.0,-0.5605695459277533,-0.813045084476471,0.0011057915398851037,0.8256123065948486,-0.0026393362386249487,0.09967638947165276,0.0026393362386249487,0.27414262294769287,0.05711077117816494,-0.8771264553070068,0.030651602451680377,-0.05530495782626474
-0.6928203230275513,0.0,0.6535898384862249,0.0,0.0,0.0,0.4188790204786385,0.0,-0.4188790204786402,-0.7785819172859192,0.0009949352825060487,0.750252902507782,0.0027767703448666058,0.09413105908675763,0.00013078683618659303,0.3446316719055176,-0.025085494024383558,-0.7535940408706665,0.05416106583491554,-0.05545330384895131
-0.6472135954999585,0.0,0.6195773934819389,0.0,0.0,0.0,0.492421821464121,0.0,-0.25888147183006394,-0.7370284795761108,0.001600021729245782,0.6857396960258484,0.010792203425411503,0.0720159492326941,-0.007919376437704741,0.4155343770980835,-0.08050163273891334,-0.6451320648193359,0.08015433080544898,-0.22115109854063536
-0.5945158603819157,0.0,0.6021912418526907,0.0,0.0,0.0,0.5605695459277523,0.0,-0.08756956061138503,-0.6887965798377991,0.0004473917942959815,0.6407204270362854,0.010792203425411503,0.0720159492326941,-0.007919376437704741,0.4823189973831177,0.0,-0.4501926898956299,0.0,0.0
-0.5353044850870871,0.0,0.6021912418526906,0.0,0.0,0.0,0.6225755531394797,0.0,0.08756956061138282,-0.637736976146698,-0.00412761652842164,0.6114240288734436,8.440858030666967e-05,0.06089525552309875,0.002771396231977918,0.5105960369110107,0.10690772669682659,-0.29296398162841797,-0.10707794845104833,-0.11120693709595349
-0.47022820183397873,0.0,0.6195773934819384,0.0,0.0,0.0,0.6777604923087012,0.0,0.2588814718300618,-0.5797000527381897,-0.008621272630989552,0.6061909198760986,-0.002219348477892412,0.06645387096559495,0.016540849045585608,0.580369234085083,0.1376945281360769,-0.05233108997344971,-0.023037570581990817,0.05558615442496202
-0.40000000000000036,0.0,0.6535898384862243,0.0,0.0,0.0,0.7255197456936868,0.0,0.41887902047863834,-0.5165717005729675,-0.010498559102416039,0.6258471012115479,-0.012792295352651084,0.07769330756165034,0.0272005634264006,0.6312835216522217,0.10659714380814991,0.1965618133544922,-0.10572946874758671,0.11239436596055391
-0.3253893144606408,0.0,0.7027420698090419,0.0,0.0,0.0,0.7653300529200852,0.0,0.5605695459277517,-0.4439986050128937,-0.011806529946625233,0.6683997511863708,-0.018268799508426328,0.08330721101272522,0.02694005474906881,0.7257309556007385,-0.0026050867733179092,0.42552649974823,-0.054765041557752435,0.05613903451074875
-0.2472135954999581,0.0,0.7648858990830106,0.0,0.0,0.0,0.7967552439310814,0.0,0.677760492308701,-0.36463677883148193,-0.011376540176570415,0.7277191877365112,-0.018568303018237746,0.08877032779930442,0.018568303018237746,0.7936182618141174,-0.08371751730831062,0.5931943655014038,-0.0029950350981141835,0.054631167865792085
